data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,reefpage_category,shelf,mean,count_group,series,source_file
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,HARD CORAL,1.9005053770995552,1.2214209378796823,2.677894485169188,LTMP,9,_,Merulinidae, ,1.9408854765708452,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,HARD CORAL,1.5547517488018363,0.9927691795111792,2.2810591065720947,LTMP,9,_,Other, ,1.5950373404985885,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,HARD CORAL,0.8702918377582584,0.4677919656479187,1.483927181475174,LTMP,9,_,Porites, ,0.9065928083600896,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,HARD CORAL,1.876025575545369,1.2444186317238548,2.709447581138879,LTMP,9,_,Unidentified, ,1.9226690131889712,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,16.982192234142047,13.550323448799867,20.4698880334849,LTMP,9,_,Xeniidae, ,17.014860059741864,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,0.9074228938534936,0.4200387255618161,1.6013287916107284,LTMP,9,_,Unidentified, ,0.9560268796072556,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,3.670118181965275,2.1778532404466264,5.437879219115604,LTMP,9,_,Nephtheidae, ,3.768459182407655,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,2.3537563870221443,1.3982653311009687,3.5802470170279785,LTMP,9,_,Sclerophytum, ,2.43111148706267,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,1.2959153918718131,0.7236491322998899,2.2012515276360283,LTMP,9,_,Other, ,1.3553903006031571,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,0.2439732454934941,0.0413361531711205,0.6136190686322662,LTMP,9,_,Lobophytum, ,0.2855929592316351,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,SOFT CORAL,0.4629466876436323,0.1610134809741574,0.9828722070859468,LTMP,9,_,Briareum, ,0.5118863286784882,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,MACROALGAE,0.8111119582536663,0.5272642833642281,1.1816794578629295,LTMP,9,_,Red Macroalgae, ,0.8351066459765811,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,MACROALGAE,0.4046285739376496,0.2275362471014165,0.6911992732468238,LTMP,9,_,Unidentified Macroalgae, ,0.4232423790007824,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1998,1998.0712328767124,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,ALGAE,21.50881009091857,19.909872525632583,23.11760187690843,LTMP,9,_,Coralline algae, ,21.522540954087003,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,ALGAE,10.319364573478008,9.171946952687076,11.54452490916482,LTMP,9,_,Turf algae, ,10.331392938473414,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,ALGAE,0.9788008887985176,0.666977277106407,1.403287021237633,LTMP,9,_,Unidentified Macroalgae, ,0.9974622801581614,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,ALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,17.118947069740276,14.804087632518648,19.23002932682173,LTMP,9,_,Acropora, ,17.173012703977047,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,7.272175890733065,5.915888931116023,8.849554354507802,LTMP,9,_,Pocilloporidae, ,7.298914570609984,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,4.2213710768393256,3.114766432030763,5.436128692732308,LTMP,9,_,Isopora, ,4.289214630549624,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,1.9628349616888987,1.309809688144665,2.850017253510789,LTMP,9,_,Merulinidae, ,2.004693749224048,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,2.018736282209308,1.3251717108028391,2.869509113148187,LTMP,9,_,Other, ,2.069507456885396,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,1.1174270372261568,0.6049630333820664,1.7829249306090564,LTMP,9,_,Porites, ,1.156032771401041,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,HARD CORAL,1.773790466245117,1.153608582660742,2.665172760698811,LTMP,9,_,Unidentified, ,1.815606467977644,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,19.60268997302476,16.351686307453246,23.03835193562446,LTMP,9,_,Xeniidae, ,19.686520571827344,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,1.134879075085149,0.5344627438276902,1.9273076551007904,LTMP,9,_,Unidentified, ,1.185965973702306,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,3.507922949493904,2.015421570938891,5.264949890212994,LTMP,9,_,Nephtheidae, ,3.5653499867382763,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,3.078186055447216,1.983247748635004,4.604864267493248,LTMP,9,_,Sclerophytum, ,3.150389933913203,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,2.069318132225449,1.2854843332719297,3.1892757369284133,LTMP,9,_,Other, ,2.135681436157141,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,0.6920405400388916,0.290332830274634,1.3303596838097689,LTMP,9,_,Lobophytum, ,0.7406069704358311,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Briareum, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,MACROALGAE,0.9817044364411368,0.6892565655207497,1.3755982802880584,LTMP,9,_,Unidentified Macroalgae, ,1.002198314298449,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,1999,1999.0767123287671,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,ALGAE,23.65629104082504,21.885167016110767,25.44618808256134,LTMP,9,_,Coralline algae, ,23.665605531116555,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,ALGAE,10.010172634916511,8.858187222840698,11.194168817084384,LTMP,9,_,Turf algae, ,10.024099948063428,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,ALGAE,2.644210057905469,2.059053196750524,3.2410772361280484,LTMP,9,_,Unidentified Macroalgae, ,2.6673950035168,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,ALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,ALGAE,0.0333026502358202,0.0015593662217839,0.1687346389448843,LTMP,9,_,Other Brown Macroalgae, ,0.0527129254663812,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,19.274005731966582,17.110929522698562,21.74298336010706,LTMP,9,_,Acropora, ,19.325550092504045,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,8.542587117919386,7.0039705265089625,10.210565090727384,LTMP,9,_,Pocilloporidae, ,8.576013608489552,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,4.285449355182437,3.2814813276326933,5.4292341843595135,LTMP,9,_,Isopora, ,4.3391323106363,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,1.496468007200598,0.8670281485043398,2.262645016785033,LTMP,9,_,Merulinidae, ,1.5306628875352215,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,0.7826022781785898,0.4127057264340207,1.251606823538686,LTMP,9,_,Other, ,0.8139079243996663,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,2.036369866015073,1.3334560579903565,2.8324494179450337,LTMP,9,_,Porites, ,2.063385565454624,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,HARD CORAL,0.4668956717197371,0.220700194099859,0.85486535419549,LTMP,9,_,Unidentified, ,0.4952715398885189,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,17.016663646396136,13.708704731535748,20.150842983507413,LTMP,9,_,Xeniidae, ,17.104946539588713,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,0.729164272641581,0.3122512199828763,1.3650752910370427,LTMP,9,_,Unidentified, ,0.7851891715288608,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,1.3549909262497244,0.6932174690483638,2.308081765769602,LTMP,9,_,Nephtheidae, ,1.4263220932237666,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,1.879057127001656,0.9712500087488808,3.10975919445174,LTMP,9,_,Sclerophytum, ,1.9482841069110637,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,2.154467825831083,1.2875782391249289,3.207984117565152,LTMP,9,_,Other, ,2.2186552538692226,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,1.2318562571128078,0.5882442602072523,2.0180023378516583,LTMP,9,_,Lobophytum, ,1.2726609143716516,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Briareum, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,MACROALGAE,2.673825340350233,2.1455149317111224,3.345153306937264,LTMP,9,_,Unidentified Macroalgae, ,2.694774473598412,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2000,2000.06301369863,MACROALGAE,0.0353067752863847,0.0010373291666441,0.1879744394231908,LTMP,9,_,Other Brown Macroalgae, ,0.0586020589612782,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,ALGAE,19.89182473354061,18.21489734864755,21.630703120892694,LTMP,9,_,Coralline algae, ,19.915699701625822,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,ALGAE,13.029734169448412,11.769105736809946,14.3151013407888,LTMP,9,_,Turf algae, ,13.005125644977689,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,ALGAE,1.1738493965377512,0.8223848181321347,1.5785450615172596,LTMP,9,_,Unidentified Macroalgae, ,1.1887819578108447,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,ALGAE,0.034686548619643,0.002315786759465,0.1841043701218303,LTMP,9,_,Green Macroalgae, ,0.0555824828208628,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,21.132472752378405,18.41678644068434,23.637180262212944,LTMP,9,_,Acropora, ,21.14719631910801,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,8.589357981224982,6.960907179000135,10.316943648575526,LTMP,9,_,Pocilloporidae, ,8.626481148493667,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,4.18327956193914,3.226035186581292,5.471629320410895,LTMP,9,_,Isopora, ,4.2324221273709295,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,2.257842131809019,1.531717276028698,3.186941236036579,LTMP,9,_,Merulinidae, ,2.286269694349142,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,0.7993084584311198,0.4189392463694023,1.3471117131200911,LTMP,9,_,Other, ,0.8343672874957448,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,1.2240344722862773,0.717451387898841,1.905813430160662,LTMP,9,_,Porites, ,1.261417575211198,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,HARD CORAL,1.0287275688892303,0.613057400369489,1.551128021802572,LTMP,9,_,Unidentified, ,1.0571291421268303,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,15.61642316330514,12.182530365595618,19.00330190520775,LTMP,9,_,Xeniidae, ,15.63789894388069,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,0.9168550739426432,0.4277496966035516,1.7342173266659135,LTMP,9,_,Unidentified, ,0.9848041927055616,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,2.379559415184597,1.1550215167913256,3.703368577683789,LTMP,9,_,Nephtheidae, ,2.453056056461532,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,1.0619421364541677,0.5020047182714185,1.9310231996792249,LTMP,9,_,Sclerophytum, ,1.1145455222352671,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,2.4971127183375463,1.578395945655165,3.839986967950876,LTMP,9,_,Other, ,2.5516823283381047,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,1.5316258157082052,0.817610208803639,2.5364939991229325,LTMP,9,_,Lobophytum, ,1.5983829950132085,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Briareum, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,MACROALGAE,1.1709580675766786,0.8134942726444284,1.591436883873613,LTMP,9,_,Unidentified Macroalgae, ,1.192485721676053,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,MACROALGAE,0.034639968805232,0.0013336685452396,0.1740084038851589,LTMP,9,_,Green Macroalgae, ,0.0548438924476488,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2001,2001.0767123287671,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2002,2001.7041095890409,ALGAE,17.04822917358281,15.592395522823516,18.601211421203,LTMP,9,_,Coralline algae, ,17.095219959868636,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2002,2001.7041095890409,ALGAE,13.601087904171502,12.307547387390024,15.1574486941057,LTMP,9,_,Turf algae, ,13.597251021313514,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2002,2001.7041095890409,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Agincourt Reef No.1,2002,2001.7041095890409,ALGAE,0.8648826194174629,0.5451763111777151,1.218251457101129,LTMP,9,_,Unidentified Macroalgae, ,0.8795350207533075,,9.0m,Agincourt Reef No.1_Benthic_composition_modelled_2026-06-18.csv
